IA1	IB1	averageP	sdp	overlap	direction	I1qw	I2qw
mild generalized pain	mild eye irritation	0.558700892857143	0.0462298363026457	0.882598214285714	1	1 generalized pain	1 eye irritation
mild generalized pain	severe eye irritation	0.601636363636364	0.0424330535841681	0.796727272727273	1	1 generalized pain	2 eye irritation
mild generalized pain	mild difficulty seeing	0.518073275862069	0.0452713576213519	0.963853448275862	1	1 generalized pain	1 difficulty seeing
mild generalized pain	severe difficulty seeing	0.442805084745763	0.0451830241159799	0.885610169491525	-1	1 generalized pain	2 difficulty seeing
mild generalized pain	mild difficulty hearing	0.563553097345133	0.0464828407824551	0.872893805309735	1	1 generalized pain	1 difficulty hearing
mild generalized pain	severe difficulty hearing	0.481896694214876	0.0447177222116959	0.963793388429752	-1	1 generalized pain	2 difficulty hearing
mild generalized pain	mild dry mouth	0.672891304347826	0.0421559317975978	0.654217391304348	1	1 generalized pain	1 dry mouth
mild generalized pain	severe dry mouth	0.638008474576271	0.0429515256779374	0.723983050847458	1	1 generalized pain	2 dry mouth
mild generalized pain	mild coughing	0.61908064516129	0.0434056900539449	0.761838709677419	1	1 generalized pain	1 coughing
mild generalized pain	severe coughing	0.567665137614679	0.0464526380660537	0.864669724770642	1	1 generalized pain	2 coughing
mild generalized pain	mild sneezing	0.675348	0.0415207281591601	0.649304	1	1 generalized pain	1 sneezing
mild generalized pain	severe sneezing	0.648866972477064	0.045286930033543	0.702266055045871	1	1 generalized pain	2 sneezing
mild generalized pain	mild difficulty breathing	0.466933628318584	0.045720200076804	0.933867256637168	-1	1 generalized pain	1 difficulty breathing
mild generalized pain	severe difficulty breathing	0.430954166666667	0.0465164234349219	0.861908333333333	-1	1 generalized pain	2 difficulty breathing
mild generalized pain	mild fever	0.59459243697479	0.0422311452879591	0.81081512605042	1	1 generalized pain	1 fever
mild generalized pain	severe fever	0.512451754385965	0.0443328092204994	0.97509649122807	1	1 generalized pain	2 fever
mild generalized pain	mild dizziness	0.5740125	0.0442608411607224	0.851975	1	1 generalized pain	1 dizziness
mild generalized pain	severe dizziness	0.504868421052632	0.0463381959859411	0.990263157894737	1	1 generalized pain	2 dizziness
mild generalized pain	mild headache	0.625845833333333	0.0424074520071147	0.748308333333333	1	1 generalized pain	1 headache
mild generalized pain	severe headache	0.496243362831858	0.0451427815674527	0.992486725663717	-1	1 generalized pain	2 headache
mild generalized pain	mild daytime drowsiness	0.576921052631579	0.0436811595636619	0.846157894736842	1	1 generalized pain	1 daytime drowsiness
mild generalized pain	severe daytime drowsiness	0.564004201680672	0.0433659930566884	0.871991596638656	1	1 generalized pain	2 daytime drowsiness
mild generalized pain	mild difficulty sleeping	0.529106194690266	0.0497385824623939	0.941787610619469	1	1 generalized pain	1 difficulty sleeping
mild generalized pain	severe difficulty sleeping	0.459266666666667	0.0429546963587523	0.918533333333333	-1	1 generalized pain	2 difficulty sleeping
mild generalized pain	mild slurred speech	0.521214912280702	0.0455896686511823	0.957570175438597	1	1 generalized pain	1 slurred speech
mild generalized pain	severe slurred speech	0.519858333333333	0.0451441811789353	0.960283333333333	1	1 generalized pain	2 slurred speech
mild generalized pain	mild change in appetite	0.728071428571429	0.0391209481790741	0.543857142857143	1	1 generalized pain	1 change in appetite
mild generalized pain	severe change in appetite	0.590201754385965	0.044756139150366	0.81959649122807	1	1 generalized pain	2 change in appetite
mild generalized pain	mild change in weight	0.640230434782609	0.0439171371359277	0.719539130434783	1	1 generalized pain	1 change in weight
mild generalized pain	severe change in weight	0.620491525423729	0.0440482290259344	0.759016949152542	1	1 generalized pain	2 change in weight
severe generalized pain	mild localized numbness	0.537463302752294	0.0466585182961576	0.925073394495413	1	2 generalized pain	1 localized numbness
severe generalized pain	severe localized numbness	0.546545871559633	0.0475967012016782	0.906908256880734	1	2 generalized pain	2 localized numbness
severe generalized pain	mild eye irritation	0.575346153846154	0.0484026885729449	0.849307692307692	1	2 generalized pain	1 eye irritation
severe generalized pain	severe eye irritation	0.60866814159292	0.0434370161641602	0.782663716814159	1	2 generalized pain	2 eye irritation
severe generalized pain	mild difficulty seeing	0.533708333333333	0.0472771832758555	0.932583333333333	1	2 generalized pain	1 difficulty seeing
severe generalized pain	severe difficulty seeing	0.46145	0.0473714553071617	0.9229	-1	2 generalized pain	2 difficulty seeing
severe generalized pain	mild difficulty hearing	0.579509523809524	0.046553011199986	0.840980952380952	1	2 generalized pain	1 difficulty hearing
severe generalized pain	severe difficulty hearing	0.500309734513274	0.0450782442272281	0.999380530973451	1	2 generalized pain	2 difficulty hearing
severe generalized pain	mild dry mouth	0.68414953271028	0.0428965359950117	0.631700934579439	1	2 generalized pain	1 dry mouth
severe generalized pain	severe dry mouth	0.64925	0.0444408243289019	0.7015	1	2 generalized pain	2 dry mouth
severe generalized pain	mild coughing	0.631487068965517	0.0429032090375566	0.737025862068966	1	2 generalized pain	1 coughing
severe generalized pain	severe coughing	0.575455445544554	0.0496478171209802	0.849089108910891	1	2 generalized pain	2 coughing
severe generalized pain	mild sneezing	0.687226495726496	0.0420974481913979	0.625547008547009	1	2 generalized pain	1 sneezing
severe generalized pain	severe sneezing	0.659356435643564	0.0461716638116448	0.681287128712871	1	2 generalized pain	2 sneezing
severe generalized pain	mild difficulty breathing	0.486604761904762	0.0474839666136055	0.973209523809524	-1	2 generalized pain	1 difficulty breathing
severe generalized pain	severe difficulty breathing	0.44778125	0.0454557390007553	0.8955625	-1	2 generalized pain	2 difficulty breathing
severe generalized pain	mild fever	0.610653153153153	0.044555815019247	0.778693693693694	1	2 generalized pain	1 fever
severe generalized pain	severe fever	0.52938679245283	0.0477118412789185	0.94122641509434	1	2 generalized pain	2 fever
severe generalized pain	mild dizziness	0.593526785714286	0.0472699382130526	0.812946428571429	1	2 generalized pain	1 dizziness
severe generalized pain	severe dizziness	0.52347641509434	0.0474251477257039	0.953047169811321	1	2 generalized pain	2 dizziness
severe generalized pain	mild headache	0.637638392857143	0.0432811133386351	0.724723214285714	1	2 generalized pain	1 headache
severe generalized pain	severe headache	0.51817619047619	0.04765800184665	0.963647619047619	1	2 generalized pain	2 headache
severe generalized pain	mild daytime drowsiness	0.592617924528302	0.0483592676474407	0.814764150943396	1	2 generalized pain	1 daytime drowsiness
severe generalized pain	severe daytime drowsiness	0.575765765765766	0.0461254342691758	0.848468468468468	1	2 generalized pain	2 daytime drowsiness
severe generalized pain	mild difficulty sleeping	0.544042857142857	0.0466756735904951	0.911914285714286	1	2 generalized pain	1 difficulty sleeping
severe generalized pain	severe difficulty sleeping	0.473397321428571	0.0469905279398064	0.946794642857143	-1	2 generalized pain	2 difficulty sleeping
severe generalized pain	mild slurred speech	0.534900943396226	0.0475085104703471	0.930198113207547	1	2 generalized pain	1 slurred speech
severe generalized pain	severe slurred speech	0.533160714285714	0.0459979556243046	0.933678571428571	1	2 generalized pain	2 slurred speech
severe generalized pain	mild change in appetite	0.736292792792793	0.0419598697522705	0.527414414414414	1	2 generalized pain	1 change in appetite
severe generalized pain	severe change in appetite	0.60602358490566	0.0486631314979638	0.787952830188679	1	2 generalized pain	2 change in appetite
severe generalized pain	mild change in weight	0.652299065420561	0.0446213283862582	0.695401869158879	1	2 generalized pain	1 change in weight
severe generalized pain	severe change in weight	0.632159090909091	0.0440724859322418	0.735681818181818	1	2 generalized pain	2 change in weight
mild localized numbness	severe localized numbness	0.509053097345133	0.0461151330877032	0.981893805309735	1	1 localized numbness	2 localized numbness
mild localized numbness	mild eye irritation	0.542953703703704	0.0451444207915568	0.914092592592593	1	1 localized numbness	1 eye irritation
mild localized numbness	severe eye irritation	0.572726495726496	0.0445097634233033	0.854547008547009	1	1 localized numbness	2 eye irritation
mild localized numbness	mild difficulty seeing	0.501959821428571	0.0459995739865983	0.996080357142857	1	1 localized numbness	1 difficulty seeing
mild localized numbness	severe difficulty seeing	0.422276315789474	0.0463492606150442	0.844552631578947	-1	1 localized numbness	2 difficulty seeing
mild localized numbness	mild difficulty hearing	0.547353211009174	0.0443585768797769	0.905293577981651	1	1 localized numbness	1 difficulty hearing
mild localized numbness	severe difficulty hearing	0.462846153846154	0.0459710852220564	0.925692307692308	-1	1 localized numbness	2 difficulty hearing
mild localized numbness	mild dry mouth	0.656513513513514	0.043710325998894	0.686972972972973	1	1 localized numbness	1 dry mouth
mild localized numbness	severe dry mouth	0.616162280701754	0.0437298923110533	0.767675438596491	1	1 localized numbness	2 dry mouth
mild localized numbness	mild coughing	0.599416666666667	0.0427654584915858	0.801166666666667	1	1 localized numbness	1 coughing
mild localized numbness	severe coughing	0.538466666666667	0.048294441958668	0.923066666666667	1	1 localized numbness	2 coughing
mild localized numbness	mild sneezing	0.65650826446281	0.0428017525606195	0.68698347107438	1	1 localized numbness	1 sneezing
mild localized numbness	severe sneezing	0.630128571428571	0.0451236308426946	0.739742857142857	1	1 localized numbness	2 sneezing
mild localized numbness	mild difficulty breathing	0.45205504587156	0.0468199829615215	0.904110091743119	-1	1 localized numbness	1 difficulty breathing
mild localized numbness	severe difficulty breathing	0.414064655172414	0.0451716853590785	0.828129310344828	-1	1 localized numbness	2 difficulty breathing
mild localized numbness	mild fever	0.575539130434783	0.0453957892043794	0.848921739130435	1	1 localized numbness	1 fever
mild localized numbness	severe fever	0.491809090909091	0.0448118168050756	0.983618181818182	-1	1 localized numbness	2 fever
mild localized numbness	mild dizziness	0.558797413793103	0.045072578308845	0.882405172413793	1	1 localized numbness	1 dizziness
mild localized numbness	severe dizziness	0.484145454545455	0.0466491168946337	0.968290909090909	-1	1 localized numbness	2 dizziness
mild localized numbness	mild headache	0.605193965517241	0.0441072105440054	0.789612068965517	1	1 localized numbness	1 headache
mild localized numbness	severe headache	0.481096330275229	0.04691316315669	0.962192660550459	-1	1 localized numbness	2 headache
mild localized numbness	mild daytime drowsiness	0.551304545454545	0.0473978598141963	0.897390909090909	1	1 localized numbness	1 daytime drowsiness
mild localized numbness	severe daytime drowsiness	0.541204347826087	0.0455815976988352	0.917591304347826	1	1 localized numbness	2 daytime drowsiness
mild localized numbness	mild difficulty sleeping	0.505802752293578	0.0484952734635323	0.988394495412844	1	1 localized numbness	1 difficulty sleeping
mild localized numbness	severe difficulty sleeping	0.442185344827586	0.0450689289845722	0.884370689655172	-1	1 localized numbness	2 difficulty sleeping
mild localized numbness	mild slurred speech	0.500131818181818	0.0476071767922138	0.999736363636364	1	1 localized numbness	1 slurred speech
mild localized numbness	severe slurred speech	0.504400862068966	0.0463092317204106	0.991198275862069	1	1 localized numbness	2 slurred speech
mild localized numbness	mild change in appetite	0.711004347826087	0.0414482433810487	0.577991304347826	1	1 localized numbness	1 change in appetite
mild localized numbness	severe change in appetite	0.568718181818182	0.0470306588791838	0.862563636363636	1	1 localized numbness	2 change in appetite
mild localized numbness	mild change in weight	0.621225225225225	0.045471440915465	0.757549549549549	1	1 localized numbness	1 change in weight
mild localized numbness	severe change in weight	0.60446052631579	0.0448905741960153	0.791078947368421	1	1 localized numbness	2 change in weight
severe localized numbness	mild eye irritation	0.528111111111111	0.0476516325585273	0.943777777777778	1	2 localized numbness	1 eye irritation
severe localized numbness	severe eye irritation	0.557034188034188	0.0439269552417859	0.885931623931624	1	2 localized numbness	2 eye irritation
severe localized numbness	mild difficulty seeing	0.490879464285714	0.0441966906021638	0.981758928571429	-1	2 localized numbness	1 difficulty seeing
